Filename,Species,Dominant_Frequency_Hz,Spectral_Bandwidth,Spectral_Flatness,RMS_Energy,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12
Scaled Chachalaca14.mp3,Scaled Chachalaca_sound,1478.8469099864108,4808.209675853599,0.0009707923,0.08823365,-124.902954,102.35335,-49.432266,21.87303,-26.196095,44.81125,-13.788211,27.386179,-21.59656,17.89031,-2.353085,15.782111,-4.8829446,0.55638975,0.5739721,0.51046675,0.48051015,0.4793707,0.52927214,0.59532195,0.598561,0.59147066,0.60120726,0.61677814,0.58018386
Scaled Chachalaca15.mp3,Scaled Chachalaca_sound,1478.8469099864108,4808.209675853599,0.0009707923,0.08823365,-124.902954,102.35335,-49.432266,21.87303,-26.196095,44.81125,-13.788211,27.386179,-21.59656,17.89031,-2.353085,15.782111,-4.8829446,0.55638975,0.5739721,0.51046675,0.48051015,0.4793707,0.52927214,0.59532195,0.598561,0.59147066,0.60120726,0.61677814,0.58018386
Scaled Chachalaca16.mp3,Scaled Chachalaca_sound,1478.8469099864108,4808.209675853599,0.0009707923,0.08823365,-124.902954,102.35335,-49.432266,21.87303,-26.196095,44.81125,-13.788211,27.386179,-21.59656,17.89031,-2.353085,15.782111,-4.8829446,0.55638975,0.5739721,0.51046675,0.48051015,0.4793707,0.52927214,0.59532195,0.598561,0.59147066,0.60120726,0.61677814,0.58018386
Scaled Chachalaca17.mp3,Scaled Chachalaca_sound,1478.8469099864108,4808.209675853599,0.0009707923,0.08823365,-124.902954,102.35335,-49.432266,21.87303,-26.196095,44.81125,-13.788211,27.386179,-21.59656,17.89031,-2.353085,15.782111,-4.8829446,0.55638975,0.5739721,0.51046675,0.48051015,0.4793707,0.52927214,0.59532195,0.598561,0.59147066,0.60120726,0.61677814,0.58018386
Scaled Chachalaca18.mp3,Scaled Chachalaca_sound,1478.8469099864108,4808.209675853599,0.0009707923,0.08823365,-124.902954,102.35335,-49.432266,21.87303,-26.196095,44.81125,-13.788211,27.386179,-21.59656,17.89031,-2.353085,15.782111,-4.8829446,0.55638975,0.5739721,0.51046675,0.48051015,0.4793707,0.52927214,0.59532195,0.598561,0.59147066,0.60120726,0.61677814,0.58018386
Scaled Chachalaca2.mp3,Scaled Chachalaca_sound,299.93442474674384,2123.0216554420176,7.65738e-05,0.08888422,-208.93903,174.47874,-133.51714,59.530407,-6.9780674,-8.497132,15.989461,4.7010555,9.58836,23.305902,-5.9766154,5.7539024,-2.6845455,0.62480927,0.94943964,0.7464954,0.6912953,0.48256487,0.50804406,0.3893924,0.2777089,0.27594122,0.33336264,0.39416254,0.37084964
Scaled Chachalaca3.mp3,Scaled Chachalaca_sound,299.93442474674384,2123.0216554420176,7.65738e-05,0.08888422,-208.93903,174.47874,-133.51714,59.530407,-6.9780674,-8.497132,15.989461,4.7010555,9.58836,23.305902,-5.9766154,5.7539024,-2.6845455,0.62480927,0.94943964,0.7464954,0.6912953,0.48256487,0.50804406,0.3893924,0.2777089,0.27594122,0.33336264,0.39416254,0.37084964
Scaled Chachalaca4.mp3,Scaled Chachalaca_sound,299.93442474674384,2123.0216554420176,7.65738e-05,0.08888422,-208.93903,174.47874,-133.51714,59.530407,-6.9780674,-8.497132,15.989461,4.7010555,9.58836,23.305902,-5.9766154,5.7539024,-2.6845455,0.62480927,0.94943964,0.7464954,0.6912953,0.48256487,0.50804406,0.3893924,0.2777089,0.27594122,0.33336264,0.39416254,0.37084964
Scaled Chachalaca5.mp3,Scaled Chachalaca_sound,299.93442474674384,2123.0216554420176,7.65738e-05,0.08888422,-208.93903,174.47874,-133.51714,59.530407,-6.9780674,-8.497132,15.989461,4.7010555,9.58836,23.305902,-5.9766154,5.7539024,-2.6845455,0.62480927,0.94943964,0.7464954,0.6912953,0.48256487,0.50804406,0.3893924,0.2777089,0.27594122,0.33336264,0.39416254,0.37084964
Scaled Chachalaca6.mp3,Scaled Chachalaca_sound,299.93442474674384,2123.0216554420176,7.65738e-05,0.08888422,-208.93903,174.47874,-133.51714,59.530407,-6.9780674,-8.497132,15.989461,4.7010555,9.58836,23.305902,-5.9766154,5.7539024,-2.6845455,0.62480927,0.94943964,0.7464954,0.6912953,0.48256487,0.50804406,0.3893924,0.2777089,0.27594122,0.33336264,0.39416254,0.37084964
Scaled Chachalaca7.mp3,Scaled Chachalaca_sound,299.93442474674384,2123.0216554420176,7.65738e-05,0.08888422,-208.93903,174.47874,-133.51714,59.530407,-6.9780674,-8.497132,15.989461,4.7010555,9.58836,23.305902,-5.9766154,5.7539024,-2.6845455,0.62480927,0.94943964,0.7464954,0.6912953,0.48256487,0.50804406,0.3893924,0.2777089,0.27594122,0.33336264,0.39416254,0.37084964
Scaled Chachalaca8.mp3,Scaled Chachalaca_sound,299.93442474674384,2123.0216554420176,7.65738e-05,0.08888422,-208.93903,174.47874,-133.51714,59.530407,-6.9780674,-8.497132,15.989461,4.7010555,9.58836,23.305902,-5.9766154,5.7539024,-2.6845455,0.62480927,0.94943964,0.7464954,0.6912953,0.48256487,0.50804406,0.3893924,0.2777089,0.27594122,0.33336264,0.39416254,0.37084964
Scaled Chachalaca9.mp3,Scaled Chachalaca_sound,299.93442474674384,2123.0216554420176,7.65738e-05,0.08888422,-208.93903,174.47874,-133.51714,59.530407,-6.9780674,-8.497132,15.989461,4.7010555,9.58836,23.305902,-5.9766154,5.7539024,-2.6845455,0.62480927,0.94943964,0.7464954,0.6912953,0.48256487,0.50804406,0.3893924,0.2777089,0.27594122,0.33336264,0.39416254,0.37084964
Slaty-breasted Tinamou10.mp3,Slaty-breasted Tinamou_sound,9848.799201901164,2320.4635313556873,4.4173405e-05,0.19235459,-226.9758,19.699266,-53.179398,107.87167,-82.442024,76.190895,-34.0041,19.05335,26.866653,-32.467545,37.13306,-7.0805545,7.5388746,0.37735167,0.641914,0.89141154,0.83447915,0.5773835,0.3422101,0.1807767,0.23379602,0.1110635,0.060481686,0.15109164,0.2475759
Slaty-breasted Tinamou11.mp3,Slaty-breasted Tinamou_sound,9848.799201901164,2320.4635313556873,4.4173405e-05,0.19235459,-226.9758,19.699266,-53.179398,107.87167,-82.442024,76.190895,-34.0041,19.05335,26.866653,-32.467545,37.13306,-7.0805545,7.5388746,0.37735167,0.641914,0.89141154,0.83447915,0.5773835,0.3422101,0.1807767,0.23379602,0.1110635,0.060481686,0.15109164,0.2475759
Slaty-breasted Tinamou12.mp3,Slaty-breasted Tinamou_sound,7557.508528417627,3776.2017625173785,0.0010248879,0.023533532,-315.53177,51.099766,-2.7164798,49.566074,-14.770203,22.189423,3.3931572,-1.8972591,14.158221,4.5885406,-5.77656,15.001587,-6.2031083,0.4484799,0.36170456,0.361799,0.378927,0.3766478,0.37458536,0.3946402,0.43028742,0.444501,0.58987546,0.72628695,0.6408038
Slaty-breasted Tinamou13.mp3,Slaty-breasted Tinamou_sound,805.7958879362257,2642.764850017457,0.00011250117,0.18376258,-163.78433,134.74731,-62.81621,18.93835,-38.339344,-18.174181,-15.930512,-7.3041778,8.860994,3.2171316,11.272787,7.004217,7.102508,0.19523336,0.18524405,0.18009411,0.19329222,0.19177638,0.20641935,0.2544907,0.57197297,0.7984976,0.38211194,0.26045316,0.2250566
Slaty-breasted Tinamou14.mp3,Slaty-breasted Tinamou_sound,754.2836494240287,2941.3573075291606,0.0002033719,0.12680955,-167.16115,106.588036,-59.294445,43.787964,-6.656478,-0.3662387,-20.54856,5.1371045,5.7052383,1.6712174,11.049672,16.219881,10.931639,0.16633412,0.20554021,0.18658361,0.22177202,0.28103948,0.45531178,0.6230665,0.36083472,0.2673456,0.40143058,0.55004954,0.22117214
Slaty-breasted Tinamou15.mp3,Slaty-breasted Tinamou_sound,767.9322635419376,3075.6470599494837,0.00013072106,0.22613616,-120.73458,120.502045,-47.182693,44.829678,-27.561655,-4.064324,-21.33222,10.390532,-0.32822025,-1.1401935,13.82465,16.890055,4.89844,0.08144597,0.08925721,0.088907294,0.0782467,0.08662664,0.26978925,0.69339347,0.29848573,0.12148484,0.34036982,0.43325827,0.12624022
Slaty-breasted Tinamou16.mp3,Slaty-breasted Tinamou_sound,759.9660452927005,3196.5990154411406,0.00024032655,0.0674615,-201.75069,102.956955,-43.409008,41.802704,-9.148104,-3.4731293,-11.468155,5.139167,5.917807,3.2983832,11.3704,8.295311,8.61448,0.38551328,0.37615916,0.41032183,0.4756883,0.4849655,0.5077717,0.59157556,0.4609678,0.4078699,0.45963308,0.57924813,0.43757537
Slaty-breasted Tinamou17.mp3,Slaty-breasted Tinamou_sound,765.04321399201,3050.536539838567,0.00025731622,0.05391154,-246.62007,98.81069,-39.477818,25.52489,-0.38094565,-6.303091,-9.600955,-1.8049679,7.4499974,1.6401359,12.007695,9.189323,8.273051,0.3644266,0.3709754,0.37520638,0.40814677,0.46014354,0.5215391,0.60761803,0.4908661,0.42677373,0.468568,0.52135634,0.39088184
Slaty-breasted Tinamou18.mp3,Slaty-breasted Tinamou_sound,356.26032383220655,3000.850049950961,0.00068580656,0.054746233,-323.26614,83.74058,9.944093,44.939175,12.690575,-2.0341194,5.9382586,-3.0537078,1.3728664,-7.7570195,-2.0695093,5.3002477,-12.775763,0.59912384,0.51480836,0.4374905,0.45586076,0.50004774,0.48464504,0.4987634,0.55225015,0.48602936,0.4450532,0.54874074,0.5960433
Slaty-breasted Tinamou19.mp3,Slaty-breasted Tinamou_sound,786.8853305785123,2388.588432588753,6.768994e-05,0.094496466,-181.7229,137.18715,-78.22822,6.710024,-30.01505,-37.8702,-3.3527963,-29.005314,-28.300444,-3.946277,-21.964657,-21.111662,-0.13340886,0.34846663,0.46572208,0.44861275,0.45732933,0.47039628,0.48254308,0.49702284,0.52156514,0.46035042,0.45827603,0.46105066,0.37006453
Slaty-breasted Tinamou2.mp3,Slaty-breasted Tinamou_sound,808.4256831122847,3670.5074713585636,0.000816717,0.04343683,-253.61972,65.16086,4.9202013,50.082336,-36.65295,18.577652,-12.885454,-13.776389,11.243919,-17.27458,-11.609314,12.938255,-12.1895,0.33154055,0.32665405,0.18845797,0.13158555,0.12838435,0.13720228,0.16217434,0.26950398,0.7258978,0.76303047,0.29630855,0.37924397
Slaty-breasted Tinamou20.mp3,Slaty-breasted Tinamou_sound,761.8523823420988,5218.676512123616,0.021414043,0.017893517,-309.7493,107.798164,-18.76752,13.4707,23.736822,-5.151914,12.422893,8.181148,0.69510895,12.754628,1.9611021,9.416822,4.964976,0.6401991,0.6389872,0.65471816,0.6775668,0.7007878,0.72654176,0.8032008,0.6947002,0.65723705,0.6467299,0.6451738,0.6503923
Slaty-breasted Tinamou21.mp3,Slaty-breasted Tinamou_sound,786.3024635036496,4265.432944237158,0.0005872456,0.14689633,-92.87643,83.35753,-26.260006,62.445526,-39.160233,33.988605,-20.3939,17.188435,-7.8624024,18.775955,-7.123891,24.614296,-8.75064,0.3395281,0.2964576,0.27818143,0.2801197,0.29098174,0.3083792,0.47573328,0.8014918,0.53493154,0.41083884,0.43579674,0.41070247
Slaty-breasted Tinamou22.mp3,Slaty-breasted Tinamou_sound,786.3024635036496,4265.432944237158,0.0005872456,0.14689633,-92.87643,83.35753,-26.260006,62.445526,-39.160233,33.988605,-20.3939,17.188435,-7.8624024,18.775955,-7.123891,24.614296,-8.75064,0.3395281,0.2964576,0.27818143,0.2801197,0.29098174,0.3083792,0.47573328,0.8014918,0.53493154,0.41083884,0.43579674,0.41070247
Slaty-breasted Tinamou23.mp3,Slaty-breasted Tinamou_sound,811.6439892989672,2402.6417317377295,7.4187315e-05,0.20195425,-91.48387,159.24393,-89.444534,25.134834,-41.69196,-9.805661,-13.764498,-15.566403,1.4831399,0.6359262,2.0993714,-0.37706918,4.6981654,0.32014012,0.30881253,0.29037252,0.2930153,0.2599475,0.25277635,0.31714672,0.5535631,0.80542254,0.4354698,0.31709713,0.31386933
Slaty-breasted Tinamou24.mp3,Slaty-breasted Tinamou_sound,796.0800350518474,2869.0433611893145,0.00016907664,0.18918028,-75.87472,151.0958,-71.76441,34.322807,-45.80137,7.8873606,-20.68464,-1.2627455,0.32588336,3.4837792,0.9519239,5.443645,2.3951828,0.2935196,0.29882362,0.32330033,0.32654056,0.28326333,0.24782011,0.37205675,0.812366,0.54306126,0.35049784,0.3201296,0.29390404
Slaty-breasted Tinamou25.mp3,Slaty-breasted Tinamou_sound,728.4615080235833,3183.607344223205,0.00033159798,0.14142664,-85.54285,107.209816,-86.83938,55.400295,-41.935276,26.216505,-26.494032,7.291428,1.7688321,17.24764,0.11122966,5.6991773,5.730837,0.36760667,0.41146728,0.47261122,0.5583143,0.51920563,0.48734167,0.50453216,0.4591674,0.5170658,0.44662622,0.3712412,0.33516556
Slaty-breasted Tinamou26.mp3,Slaty-breasted Tinamou_sound,780.519324164185,2436.3166900645083,7.8846766e-05,0.12113619,-136.77733,146.83165,-85.54351,26.136055,-26.458252,-6.5062957,-13.497953,-10.502176,4.852992,4.2269187,3.841453,7.624985,9.447406,0.35372728,0.51669186,0.328188,0.23857653,0.29023388,0.35032183,0.45749566,0.6124281,0.48573306,0.3556693,0.33708137,0.3052688
Slaty-breasted Tinamou27.mp3,Slaty-breasted Tinamou_sound,780.519324164185,2436.3166900645083,7.8846766e-05,0.12113619,-136.77733,146.83165,-85.54351,26.136055,-26.458252,-6.5062957,-13.497953,-10.502176,4.852992,4.2269187,3.841453,7.624985,9.447406,0.35372728,0.51669186,0.328188,0.23857653,0.29023388,0.35032183,0.45749566,0.6124281,0.48573306,0.3556693,0.33708137,0.3052688
Slaty-breasted Tinamou28.mp3,Slaty-breasted Tinamou_sound,118.55018305901314,4021.8884228178654,0.00029774525,0.1660641,-157.07898,135.13223,-2.3430333,45.990395,9.891488,2.8723388,3.7113347,19.83985,-12.553363,5.4414825,8.38055,10.054027,-9.834304,0.6534738,0.7789924,0.65255255,0.579091,0.5826489,0.617996,0.6925358,0.6870094,0.60314673,0.54707974,0.5475152,0.5609868
Slaty-breasted Tinamou29.mp3,Slaty-breasted Tinamou_sound,232.68442285073596,3451.8983559510725,0.0010231222,0.12927814,-82.480446,138.96469,-54.23757,41.057922,-5.619531,7.9322248,-16.672148,21.792524,-27.251854,20.70019,-17.919397,7.10659,-4.1643844,0.5710737,0.56738824,0.52668405,0.4761417,0.47122654,0.5269148,0.63668466,0.75823426,0.56033075,0.5406471,0.5813189,0.5725648
Slaty-breasted Tinamou3.mp3,Slaty-breasted Tinamou_sound,811.6656430487675,3694.6203230561546,0.00019152339,0.13039231,-308.99078,71.68563,8.770821,15.76995,-25.616936,26.681763,-31.343054,-0.46661782,29.150051,-0.9693397,18.872953,-1.1200446,14.964589,0.18865387,0.23480913,0.26838866,0.3170946,0.56552327,0.28713042,0.16264115,0.4053769,0.5178596,0.16523002,0.1466352,0.16304277
Slaty-breasted Tinamou30.mp3,Slaty-breasted Tinamou_sound,232.68442285073596,3451.8983559510725,0.0010231222,0.12927814,-82.480446,138.96469,-54.23757,41.057922,-5.619531,7.9322248,-16.672148,21.792524,-27.251854,20.70019,-17.919397,7.10659,-4.1643844,0.5710737,0.56738824,0.52668405,0.4761417,0.47122654,0.5269148,0.63668466,0.75823426,0.56033075,0.5406471,0.5813189,0.5725648
Slaty-breasted Tinamou4.mp3,Slaty-breasted Tinamou_sound,902.9791012053306,3201.244847309735,0.00042265787,0.066818945,-215.9034,109.95198,-42.075035,38.61504,-41.92332,8.468377,12.582723,-8.64582,12.006145,12.6597395,-12.71072,10.886536,-4.0232368,0.21539576,0.21494418,0.21515368,0.21081063,0.23204844,0.49562547,0.7584787,0.32341254,0.373564,0.49522236,0.39368272,0.2509596
Slaty-breasted Tinamou5.mp3,Slaty-breasted Tinamou_sound,902.9791012053306,3201.244847309735,0.00042265787,0.066818945,-215.9034,109.95198,-42.075035,38.61504,-41.92332,8.468377,12.582723,-8.64582,12.006145,12.6597395,-12.71072,10.886536,-4.0232368,0.21539576,0.21494418,0.21515368,0.21081063,0.23204844,0.49562547,0.7584787,0.32341254,0.373564,0.49522236,0.39368272,0.2509596
Slaty-breasted Tinamou6.mp3,Slaty-breasted Tinamou_sound,902.9791012053306,3201.244847309735,0.00042265787,0.066818945,-215.9034,109.95198,-42.075035,38.61504,-41.92332,8.468377,12.582723,-8.64582,12.006145,12.6597395,-12.71072,10.886536,-4.0232368,0.21539576,0.21494418,0.21515368,0.21081063,0.23204844,0.49562547,0.7584787,0.32341254,0.373564,0.49522236,0.39368272,0.2509596
Slaty-breasted Tinamou7.mp3,Slaty-breasted Tinamou_sound,902.9791012053306,3201.244847309735,0.00042265787,0.066818945,-215.9034,109.95198,-42.075035,38.61504,-41.92332,8.468377,12.582723,-8.64582,12.006145,12.6597395,-12.71072,10.886536,-4.0232368,0.21539576,0.21494418,0.21515368,0.21081063,0.23204844,0.49562547,0.7584787,0.32341254,0.373564,0.49522236,0.39368272,0.2509596
Slaty-breasted Tinamou8.mp3,Slaty-breasted Tinamou_sound,790.52165148432,2379.863173109421,2.550398e-05,0.09037408,-292.84924,19.12899,-52.67501,115.58493,-79.65483,69.2489,-26.321222,21.073505,23.438305,-35.596188,38.70174,-6.8701763,6.1288424,0.49536648,0.776866,0.88187784,0.68994474,0.4220936,0.22669296,0.17974773,0.17495482,0.058684427,0.10286404,0.20495561,0.29844472
Slaty-breasted Tinamou9.mp3,Slaty-breasted Tinamou_sound,9385.527940128535,2361.659363879265,2.6494017e-05,0.08690861,-295.08783,18.331379,-55.096516,115.169495,-77.96423,68.740814,-25.85098,22.873081,25.87977,-36.332237,37.10795,-8.224822,4.819987,0.3897458,0.6453015,0.897366,0.8458508,0.57976866,0.33176434,0.16051106,0.13300371,0.07834955,0.08197434,0.16399917,0.2609251
Small-billed Tinamou10.mp3,Small-billed Tinamou_sound,2127.9693663708085,4697.931138261487,0.04626478,0.05847204,-300.93015,47.788563,-56.85122,-22.36267,-34.881752,-22.124737,-18.075277,-28.36539,-16.041014,3.6152856,-12.4731865,-0.9542308,0.1565134,0.37088,0.39277697,0.36905903,0.2573988,0.19658832,0.23348162,0.35387313,0.5182088,0.40675548,0.31885362,0.31873044,0.2945479
Small-billed Tinamou11.mp3,Small-billed Tinamou_sound,2127.9693663708085,4697.931138261487,0.04626478,0.05847204,-300.93015,47.788563,-56.85122,-22.36267,-34.881752,-22.124737,-18.075277,-28.36539,-16.041014,3.6152856,-12.4731865,-0.9542308,0.1565134,0.37088,0.39277697,0.36905903,0.2573988,0.19658832,0.23348162,0.35387313,0.5182088,0.40675548,0.31885362,0.31873044,0.2945479
Small-billed Tinamou12.mp3,Small-billed Tinamou_sound,2127.9693663708085,4697.931138261487,0.04626478,0.05847204,-300.93015,47.788563,-56.85122,-22.36267,-34.881752,-22.124737,-18.075277,-28.36539,-16.041014,3.6152856,-12.4731865,-0.9542308,0.1565134,0.37088,0.39277697,0.36905903,0.2573988,0.19658832,0.23348162,0.35387313,0.5182088,0.40675548,0.31885362,0.31873044,0.2945479
Small-billed Tinamou13.mp3,Small-billed Tinamou_sound,2127.9693663708085,4697.931138261487,0.04626478,0.05847204,-300.93015,47.788563,-56.85122,-22.36267,-34.881752,-22.124737,-18.075277,-28.36539,-16.041014,3.6152856,-12.4731865,-0.9542308,0.1565134,0.37088,0.39277697,0.36905903,0.2573988,0.19658832,0.23348162,0.35387313,0.5182088,0.40675548,0.31885362,0.31873044,0.2945479
Small-billed Tinamou14.mp3,Small-billed Tinamou_sound,1983.7747725737609,6179.432074712676,0.061040748,0.035790466,-343.11102,15.187873,-25.649694,16.55049,6.3685465,-22.629246,17.170736,-1.3179204,-28.807926,7.1463885,12.397853,-18.091055,-12.002789,0.3032738,0.38501653,0.6564698,0.664265,0.34528545,0.20912306,0.12662405,0.09763666,0.09168549,0.088383764,0.12632054,0.21098523
Small-billed Tinamou15.mp3,Small-billed Tinamou_sound,1981.6005367754165,677.1197799861377,2.5915676e-07,0.05273848,-334.53815,166.64674,-34.88095,-85.543976,-18.409348,5.9993205,-27.576347,-37.93083,-18.336544,-12.135834,-19.823946,-19.398306,-11.977862,0.42191455,0.35427794,0.36987352,0.52770364,0.49517936,0.387554,0.37136844,0.34840578,0.33722422,0.31097448,0.3212933,0.45438883
Small-billed Tinamou16.mp3,Small-billed Tinamou_sound,2022.9722222222222,3116.9683355301486,0.0014653838,0.024467982,-477.47766,21.119923,-16.431181,-7.44123,2.0921,8.441418,14.343537,-2.1787627,-8.726284,9.491422,10.000436,-2.2550871,-0.2187206,0.3286532,0.24872585,0.2680423,0.49472836,0.35937798,0.23497616,0.14885879,0.12829177,0.11611433,0.16451451,0.38472697,0.46742076
Small-billed Tinamou17.mp3,Small-billed Tinamou_sound,1838.084302683407,2652.680745779652,0.0006656026,0.013643194,-390.88245,13.121489,-71.846375,-3.3610606,-23.034502,-6.653764,10.314755,-15.194114,9.821754,3.279825,-3.0652723,15.000585,-4.3794317,0.27475488,0.24353324,0.23954566,0.26182473,0.31357855,0.31291056,0.38476807,0.4757751,0.51095235,0.6241048,0.7184586,0.38868025
Small-billed Tinamou18.mp3,Small-billed Tinamou_sound,1838.084302683407,2652.680745779652,0.0006656026,0.013643194,-390.88245,13.121489,-71.846375,-3.3610606,-23.034502,-6.653764,10.314755,-15.194114,9.821754,3.279825,-3.0652723,15.000585,-4.3794317,0.27475488,0.24353324,0.23954566,0.26182473,0.31357855,0.31291056,0.38476807,0.4757751,0.51095235,0.6241048,0.7184586,0.38868025
Small-billed Tinamou19.mp3,Small-billed Tinamou_sound,1838.084302683407,2652.680745779652,0.0006656026,0.013643194,-390.88245,13.121489,-71.846375,-3.3610606,-23.034502,-6.653764,10.314755,-15.194114,9.821754,3.279825,-3.0652723,15.000585,-4.3794317,0.27475488,0.24353324,0.23954566,0.26182473,0.31357855,0.31291056,0.38476807,0.4757751,0.51095235,0.6241048,0.7184586,0.38868025
Small-billed Tinamou2.mp3,Small-billed Tinamou_sound,1982.6964205312922,3091.202397301496,0.005728635,0.08637878,-229.98505,57.223564,-94.33303,19.38862,-22.396631,-7.8483753,-2.2242157,-17.564365,-13.009529,-6.2316895,-10.851192,-10.846822,-22.316534,0.45653403,0.21649644,0.1937578,0.17875755,0.18033302,0.29175994,0.27999717,0.23273899,0.25214,0.33422175,0.46678212,0.5913111
Small-billed Tinamou20.mp3,Small-billed Tinamou_sound,2221.248798916841,5806.7972642039185,0.07990372,0.023091933,-365.93637,44.963627,-20.639853,-10.673865,-8.964353,5.2803698,0.18371966,-17.998941,-2.4245548,6.370115,-2.2349524,6.7081194,3.079332,0.44728237,0.548926,0.46190864,0.35712802,0.3519413,0.36968303,0.41886842,0.47903204,0.48887122,0.5693562,0.39550674,0.3482318
Small-billed Tinamou21.mp3,Small-billed Tinamou_sound,2221.248798916841,5806.7972642039185,0.07990372,0.023091933,-365.93637,44.963627,-20.639853,-10.673865,-8.964353,5.2803698,0.18371966,-17.998941,-2.4245548,6.370115,-2.2349524,6.7081194,3.079332,0.44728237,0.548926,0.46190864,0.35712802,0.3519413,0.36968303,0.41886842,0.47903204,0.48887122,0.5693562,0.39550674,0.3482318
Small-billed Tinamou22.mp3,Small-billed Tinamou_sound,2221.248798916841,5806.7972642039185,0.07990372,0.023091933,-365.93637,44.963627,-20.639853,-10.673865,-8.964353,5.2803698,0.18371966,-17.998941,-2.4245548,6.370115,-2.2349524,6.7081194,3.079332,0.44728237,0.548926,0.46190864,0.35712802,0.3519413,0.36968303,0.41886842,0.47903204,0.48887122,0.5693562,0.39550674,0.3482318
Small-billed Tinamou23.mp3,Small-billed Tinamou_sound,2221.248798916841,5806.7972642039185,0.07990372,0.023091933,-365.93637,44.963627,-20.639853,-10.673865,-8.964353,5.2803698,0.18371966,-17.998941,-2.4245548,6.370115,-2.2349524,6.7081194,3.079332,0.44728237,0.548926,0.46190864,0.35712802,0.3519413,0.36968303,0.41886842,0.47903204,0.48887122,0.5693562,0.39550674,0.3482318
Small-billed Tinamou24.mp3,Small-billed Tinamou_sound,2221.248798916841,5806.7972642039185,0.07990372,0.023091933,-365.93637,44.963627,-20.639853,-10.673865,-8.964353,5.2803698,0.18371966,-17.998941,-2.4245548,6.370115,-2.2349524,6.7081194,3.079332,0.44728237,0.548926,0.46190864,0.35712802,0.3519413,0.36968303,0.41886842,0.47903204,0.48887122,0.5693562,0.39550674,0.3482318
Small-billed Tinamou25.mp3,Small-billed Tinamou_sound,2260.2852135552876,4169.732913248822,0.00094964297,0.057189025,-367.4608,58.636,-21.191162,15.369682,18.125414,39.89981,14.144076,9.204157,2.9181302,12.407952,11.818221,8.621567,7.2231817,0.44200104,0.4798446,0.47596642,0.4537392,0.44217685,0.45159876,0.45942423,0.46659243,0.4093486,0.35862094,0.31147823,0.34989414
Small-billed Tinamou26.mp3,Small-billed Tinamou_sound,2260.2852135552876,4169.732913248822,0.00094964297,0.057189025,-367.4608,58.636,-21.191162,15.369682,18.125414,39.89981,14.144076,9.204157,2.9181302,12.407952,11.818221,8.621567,7.2231817,0.44200104,0.4798446,0.47596642,0.4537392,0.44217685,0.45159876,0.45942423,0.46659243,0.4093486,0.35862094,0.31147823,0.34989414
Small-billed Tinamou27.mp3,Small-billed Tinamou_sound,2260.2852135552876,4169.732913248822,0.00094964297,0.057189025,-367.4608,58.636,-21.191162,15.369682,18.125414,39.89981,14.144076,9.204157,2.9181302,12.407952,11.818221,8.621567,7.2231817,0.44200104,0.4798446,0.47596642,0.4537392,0.44217685,0.45159876,0.45942423,0.46659243,0.4093486,0.35862094,0.31147823,0.34989414
Small-billed Tinamou28.mp3,Small-billed Tinamou_sound,2267.593201754386,3333.746682455336,0.0017405419,0.043387074,-330.668,73.22849,-16.456762,41.08877,-8.941942,22.60668,13.897685,-3.7780719,16.897648,7.4284167,-4.5941696,16.496527,4.2691526,0.26365897,0.27113587,0.25587884,0.23715152,0.25820366,0.30006197,0.32161835,0.3445927,0.38775778,0.7460134,0.7005878,0.29620916
Small-billed Tinamou29.mp3,Small-billed Tinamou_sound,179.97552940280315,4089.2079571273125,0.0010671694,0.051610455,-251.99667,102.42858,-4.1231737,44.840263,-0.52319634,35.04694,3.07878,20.896126,1.8522834,12.119135,4.5309973,6.972398,3.2003074,0.69539493,0.6580594,0.625645,0.65441096,0.79140604,0.8139558,0.7823997,0.7157214,0.61514336,0.6522234,0.70437866,0.7099194
Small-billed Tinamou3.mp3,Small-billed Tinamou_sound,1982.6964205312922,3091.202397301496,0.005728635,0.08637878,-229.98505,57.223564,-94.33303,19.38862,-22.396631,-7.8483753,-2.2242157,-17.564365,-13.009529,-6.2316895,-10.851192,-10.846822,-22.316534,0.45653403,0.21649644,0.1937578,0.17875755,0.18033302,0.29175994,0.27999717,0.23273899,0.25214,0.33422175,0.46678212,0.5913111
Small-billed Tinamou30.mp3,Small-billed Tinamou_sound,1967.1543621465291,3929.763537480729,0.0004803875,0.05056829,-238.38258,95.05077,-13.118586,31.795986,-18.752304,19.456148,-4.157906,8.485332,-17.51738,7.5682945,7.223853,-12.447644,0.10265153,0.4704831,0.50965184,0.65328366,0.6239405,0.45417446,0.44806778,0.44031462,0.44029012,0.42791885,0.4140524,0.3952537,0.43659166
Small-billed Tinamou31.mp3,Small-billed Tinamou_sound,1967.1543621465291,3929.763537480729,0.0004803875,0.05056829,-238.38258,95.05077,-13.118586,31.795986,-18.752304,19.456148,-4.157906,8.485332,-17.51738,7.5682945,7.223853,-12.447644,0.10265153,0.4704831,0.50965184,0.65328366,0.6239405,0.45417446,0.44806778,0.44031462,0.44029012,0.42791885,0.4140524,0.3952537,0.43659166
